user,item,rate,rate_estimate,user_bias,item_bias
b0284,b0285,0.476776003838,0.476776003838,-0.0173795428127,-0.030030593276
b0285,b0286,0.477212995291,0.477212995291,-0.0208795238286,-0.0260936226696
b0306,b0307,0.497267991304,0.497267991304,-0.0439596399665,0.0170414969325
b0307,b0308,0.550677001476,0.550677001476,0.00224331626669,0.0242475550622
b0311,b0312,0.557403028011,0.557403028011,0.0101430946961,0.0230737905949
b0312,b0313,0.587907016277,0.587907016277,0.00750115141273,0.0562197379768
b0325,b0329,0.500257015228,0.500256836414,-0.0634811893106,0.0395518578589
b0331,b0333,0.505464971066,0.505464971066,0.0175942480564,-0.0363153964281
b0333,b0334,0.496446996927,0.496446996927,-0.0179259553552,-0.00981317274272
b0032,b0336,0.537810027599,0.521546423435,-0.0160659980029,0.0134262796491
b0033,b0336,0.466215014458,0.482478797436,-0.0551336035132,0.0134262796491
b0032,b0337,0.482286006212,0.546259939671,-0.0160659980029,0.0381398051977
b0033,b0337,0.494369000196,0.507192313671,-0.0551336035132,0.0381398051977
b0336,b0337,0.636354982853,0.559557914734,-0.00276805390604,0.0381398051977
b0355,b0356,0.478431999683,0.493552595377,-0.00694842264056,-0.023685131222
b0356,b0357,0.537665009499,0.53507143259,-0.00411087274551,0.0149961896241
b0186,b0384,0.491692990065,0.494975298643,-0.0626420453191,0.0334311984479
b0325,b0384,0.480540007353,0.494136154652,-0.0634811893106,0.0334311984479
b0329,b0384,0.534965991974,0.518086612225,-0.0395307317376,0.0334311984479
b0399,b0400,0.49996599555,0.567542612553,0.0341095365584,0.00924693420529
b0408,b0409,0.534052014351,0.534052014351,0.0407751388848,-0.0309092644602
b0146,b0419,0.477052986622,0.477052986622,-0.0636781603098,0.0165449883789
b0428,b0429,0.740566015244,0.740566074848,-0.275901585817,0.492281526327
b0428,b0430,0.668269991875,0.683822512627,-0.275901585817,0.435537964106
b0429,b0430,0.740504026413,0.724951267242,-0.234772831202,0.435537964106
b0428,b0431,0.657110989094,0.68380767107,-0.275901585817,0.435523122549
b0429,b0431,0.701066970825,0.724936425686,-0.234772831202,0.435523122549
b0430,b0431,0.79532200098,0.744755864143,-0.214953422546,0.435523122549
b0428,b0432,0.544499993324,0.603247582912,-0.275901585817,0.354963034391
b0429,b0432,0.637966990471,0.644376337528,-0.234772831202,0.354963034391
b0430,b0432,0.648079991341,0.664195775986,-0.214953422546,0.354963034391
b0431,b0432,0.77521198988,0.693939089775,-0.185210049152,0.354963034391
b0023,b0434,0.465240985155,0.50793170929,0.00286991801113,-0.0191243588924
b0238,b0434,0.504678010941,0.461987435818,-0.0430743470788,-0.0191243588924
b0146,b0435,0.457482010126,0.475628614426,-0.0636781603098,0.0151206403971
b0329,b0435,0.506581008434,0.49977606535,-0.0395307317376,0.0151206403971
b0384,b0435,0.526839017868,0.526838719845,-0.0124680334702,0.0151206403971
b0170,b0436,0.480563998222,0.480563998222,-0.0444248206913,0.000802694237791
b0437,b0438,0.509630978107,0.509630978107,-0.0303898546845,0.0158347114921
b0015,b0439,0.481476008892,0.481476008892,-0.0210078563541,-0.0217022765428
b0437,b0439,0.472093999386,0.472093999386,-0.0303898546845,-0.0217022765428
b0438,b0439,0.461192011833,0.461192011833,-0.0412918478251,-0.0217022765428
b0460,b0461,0.60909897089,0.60909897089,0.0446265637875,0.0402862206101
b0023,b0469,0.53428798914,0.514365315437,0.00286991801113,-0.0126907052472
b0238,b0469,0.473280012608,0.46842110157,-0.0430743470788,-0.0126907052472
b0405,b0469,0.464215993881,0.476274102926,-0.0352213531733,-0.0126907052472
b0434,b0469,0.48596701026,0.467622935772,-0.0438725166023,-0.0126907052472
b0436,b0469,0.456773012877,0.487840741873,-0.023654686287,-0.0126907052472
b0471,b0472,0.547631025314,0.547631025314,-0.00373675534502,0.0271816384047
b0014,b0473,0.616337001324,0.613626003265,0.0299990996718,0.0594407618046
b0015,b0473,0.538073003292,0.56261909008,-0.0210078563541,0.0594407618046
b0439,b0473,0.564420998096,0.542585968971,-0.0410409122705,0.0594407618046
b0384,b0485,0.458586007357,0.499170571566,-0.0124680334702,-0.0125475153327
b0485,b0486,0.611441016197,0.611440777779,-0.0403666123748,0.127621278167
b0014,b0492,0.480172008276,0.48970669508,0.0299990996718,-0.0644785016775
b0473,b0492,0.515784025192,0.506249368191,0.046541724354,-0.0644785016775
b0493,b0494,0.477230012417,0.477229982615,0.0118478164077,-0.0588039495051
b0522,b0523,0.620913982391,0.620913982391,-0.0157160107046,0.112443834543
b0584,b0585,0.530510008335,0.530510008335,-0.0323493778706,0.0386732295156
b0584,b0588,0.481193989515,0.537621080875,-0.0323493778706,0.0457842983305
b0585,b0588,0.526358008385,0.508190214634,-0.0617802515626,0.0457842983305
b0588,b0589,0.486690014601,0.421816289425,-0.0632659941912,-0.0391038581729
b0589,b0590,0.508186995983,0.508186995983,-0.0325923711061,0.0165932066739
b0588,b0591,0.457928001881,0.486086368561,-0.0632659941912,0.0251662228256
b0589,b0591,0.516759991646,0.516759991646,-0.0325923711061,0.0251662228256
b0588,b0592,0.460745990276,0.458996325731,-0.0632659941912,-0.00192383304238
b0584,b0593,0.516106009483,0.527704238892,-0.0323493778706,0.0358675085008
b0585,b0593,0.523802995682,0.498273402452,-0.0617802515626,0.0358675085008
b0586,b0593,0.456806004047,0.475400835276,-0.0846528187394,0.0358675085008
b0588,b0593,0.481081992388,0.496787667274,-0.0632659941912,0.0358675085008
b0591,b0593,0.50854498148,0.491303324699,-0.0687503367662,0.0358675085008
b0592,b0593,0.532651007175,0.529523432255,-0.0305301975459,0.0358675085008
b0584,b0594,0.489008009434,0.521243572235,-0.0323493778706,0.0294068288058
b0585,b0594,0.458604007959,0.491812705994,-0.0617802515626,0.0294068288058
b0586,b0594,0.487534999847,0.468940138817,-0.0846528187394,0.0294068288058
b0591,b0594,0.467601001263,0.484842628241,-0.0687503367662,0.0294068288058
b0592,b0594,0.508431971073,0.523062765598,-0.0305301975459,0.0294068288058
b0593,b0594,0.674796998501,0.596075117588,0.0424821078777,0.0294068288058
b0584,b0595,0.513906002045,0.529140233994,-0.0323493778706,0.0373034626245
b0585,b0595,0.463909000158,0.499709367752,-0.0617802515626,0.0373034626245
b0593,b0595,0.599228978157,0.603971719742,0.0424821078777,0.0373034626245
b0594,b0595,0.619351029396,0.563573777676,0.002084169304,0.0373034626245
b0584,b0596,0.494437009096,0.529618382454,-0.0323493778706,0.0377816222608
b0593,b0596,0.55970197916,0.604449868202,0.0424821078777,0.0377816222608
b0594,b0596,0.558214008808,0.564051926136,0.002084169304,0.0377816222608
b0595,b0596,0.676795005798,0.591027796268,0.0290600415319,0.0377816222608
b0584,b0597,0.54086202383,0.535257339478,-0.0323493778706,0.0434205569327
b0585,b0597,0.479203999043,0.505826473236,-0.0617802515626,0.0434205569327
b0593,b0597,0.534718990326,0.610088825226,0.0424821078777,0.0434205569327
b0594,b0597,0.541381001472,0.56969088316,0.002084169304,0.0434205569327
b0595,b0597,0.63778501749,0.596666753292,0.0290600415319,0.0434205569327
b0596,b0597,0.593914985657,0.585705757141,0.018099039793,0.0434205569327
b0614,b0615,0.474458992481,0.474458992481,-0.0239843465388,-0.0257427729666
b0434,b0632,0.487212002277,0.487212061882,-0.0438725166023,0.00689842458814
b0405,b0635,0.50695502758,0.496384382248,-0.0352213531733,0.00741957547143
b0406,b0635,0.455666005611,0.466236680746,-0.0653690323234,0.00741957547143
b0524,b0636,0.456503987312,0.456503987312,-0.0871847942472,0.0195026546717
b0635,b0636,0.492074012756,0.492074012756,-0.0516147874296,0.0195026546717
b0023,b0637,0.461883991957,0.525794684887,0.00286991801113,-0.00126134173479
b0469,b0637,0.496706992388,0.499570906162,-0.0233538895845,-0.00126134173479
b0635,b0637,0.471309989691,0.471309989691,-0.0516147874296,-0.00126134173479
b0636,b0637,0.590479016304,0.523704648018,0.000779838301241,-0.00126134173479
b0146,b0643,0.460590004921,0.460589677095,-0.0636781603098,8.16996325739e-05
b0384,b0643,0.472440004349,0.511799812317,-0.0124680334702,8.16996325739e-05
b0419,b0643,0.519011974335,0.470773816109,-0.0534940138459,8.16996325739e-05
b0435,b0643,0.48725900054,0.496022045612,-0.0282457675785,8.16996325739e-05
b0658,b0659,0.480435997248,0.480435997248,-0.0298998970538,-0.013850252144
b0659,b0660,0.536668002605,0.536668002605,-0.0110699040815,0.0235517788678
b0636,b0685,0.467711001635,0.49398034811,0.000779838301241,-0.0309856571257
b0637,b0685,0.486624985933,0.460355699062,-0.0328447967768,-0.0309856571257
b0707,b0708,0.483063995838,0.483063191175,-0.0838599279523,0.0427369810641
b0710,b0711,0.520685017109,0.520696818829,9.89421187114e-06,-0.00349923642352
b0711,b0712,0.559463977814,0.559463977814,0.0546741001308,-0.0193962156773
b0712,b0713,0.477818012238,0.477818012238,-0.043367754668,-0.0030003786087
b0118,b0721,0.473320007324,0.502137005329,-0.193067416549,0.171018302441
b0428,b0721,0.456667006016,0.419302850962,-0.275901585817,0.171018302441
b0430,b0721,0.468836009502,0.480251014233,-0.214953422546,0.171018302441
b0431,b0721,0.501294970512,0.509994387627,-0.185210049152,0.171018302441
b0432,b0721,0.482553988695,0.457722038031,-0.237482398748,0.171018302441
b0720,b0721,0.583531022072,0.62561249733,-0.0695919245481,0.171018302441
b0118,b0722,0.489387989044,0.52804595232,-0.193067416549,0.196927264333
b0428,b0722,0.459241002798,0.445211827755,-0.275901585817,0.196927264333
b0430,b0722,0.476929008961,0.506159961224,-0.214953422546,0.196927264333
b0431,b0722,0.529195010662,0.535903334618,-0.185210049152,0.196927264333
b0432,b0722,0.471808999777,0.483631014824,-0.237482398748,0.196927264333
b0720,b0722,0.593963027,0.651521444321,-0.0695919245481,0.196927264333
b0721,b0722,0.843975007534,0.714026331902,-0.00708707049489,0.196927264333
b0118,b0723,0.520452976227,0.523975551128,-0.193067416549,0.19285684824
b0430,b0723,0.492619007826,0.502089560032,-0.214953422546,0.19285684824
b0431,b0723,0.510276019573,0.531832933426,-0.185210049152,0.19285684824
b0432,b0723,0.459246993065,0.47956058383,-0.237482398748,0.19285684824
b0720,b0723,0.591740012169,0.647451043129,-0.0695919245481,0.19285684824
b0721,b0723,0.768601000309,0.70995593071,-0.00708707049489,0.19285684824
b0722,b0723,0.850441992283,0.739866912365,0.0228239540011,0.19285684824
b0118,b0724,0.524020016193,0.528278708458,-0.193067416549,0.197160020471
b0428,b0724,0.495047986507,0.445444583893,-0.275901585817,0.197160020471
b0429,b0724,0.478116989136,0.486573338509,-0.234772831202,0.197160020471
b0430,b0724,0.479229986668,0.506392717361,-0.214953422546,0.197160020471
b0431,b0724,0.496098011732,0.536136090755,-0.185210049152,0.197160020471
b0720,b0724,0.598128974438,0.651754200459,-0.0695919245481,0.197160020471
b0721,b0724,0.740173995495,0.714259088039,-0.00708707049489,0.197160020471
b0722,b0724,0.802192986012,0.744170069695,0.0228239540011,0.197160020471
b0723,b0724,0.809876978397,0.736418187618,0.0150720700622,0.197160020471
b0118,b0726,0.511910021305,0.507260322571,-0.193067416549,0.176141604781
b0428,b0726,0.466370999813,0.424426138401,-0.275901585817,0.176141604781
b0429,b0726,0.479604005814,0.465554893017,-0.234772831202,0.176141604781
b0430,b0726,0.505041003227,0.485374331474,-0.214953422546,0.176141604781
b0431,b0726,0.525299012661,0.515117704868,-0.185210049152,0.176141604781
b0432,b0726,0.470155000687,0.46284532547,-0.237482398748,0.176141604781
b0720,b0726,0.617983996868,0.630735814571,-0.0695919245481,0.176141604781
b0721,b0726,0.643577992916,0.693240702152,-0.00708707049489,0.176141604781
b0722,b0726,0.69709199667,0.723151683807,0.0228239540011,0.176141604781
b0723,b0726,0.715251982212,0.715399801731,0.0150720700622,0.176141604781
b0724,b0726,0.7133679986,0.701967358589,0.00163962249644,0.176141604781
b0118,b0727,0.51044100523,0.48944619298,-0.193067416549,0.158327490091
b0428,b0727,0.460316985846,0.406612038612,-0.275901585817,0.158327490091
b0429,b0727,0.456880003214,0.447740793228,-0.234772831202,0.158327490091
b0430,b0727,0.505635023117,0.467560201883,-0.214953422546,0.158327490091
b0431,b0727,0.482858002186,0.497303575277,-0.185210049152,0.158327490091
b0720,b0727,0.587300002575,0.612921714783,-0.0695919245481,0.158327490091
b0721,b0727,0.599303007126,0.675426602364,-0.00708707049489,0.158327490091
b0722,b0727,0.644650995731,0.705337524414,0.0228239540011,0.158327490091
b0723,b0727,0.693188011646,0.697585701942,0.0150720700622,0.158327490091
b0724,b0727,0.691980004311,0.684153199196,0.00163962249644,0.158327490091
b0726,b0727,0.838078022003,0.694763541222,0.0122499410063,0.158327490091
b0118,b0728,0.492399990559,0.477849543095,-0.193067416549,0.146730840206
b0430,b0728,0.479131996632,0.455963551998,-0.214953422546,0.146730840206
b0431,b0728,0.459443986416,0.485706925392,-0.185210049152,0.146730840206
b0720,b0728,0.582585990429,0.601325035095,-0.0695919245481,0.146730840206
b0721,b0728,0.550118982792,0.663829922676,-0.00708707049489,0.146730840206
b0722,b0728,0.620759010315,0.693740904331,0.0228239540011,0.146730840206
b0723,b0728,0.686074018478,0.685989022255,0.0150720700622,0.146730840206
b0724,b0728,0.671361029148,0.672556579113,0.00163962249644,0.146730840206
b0726,b0728,0.794058978558,0.683166921139,0.0122499410063,0.146730840206
b0727,b0728,0.843590974808,0.675963580608,0.00504662329331,0.146730840206
b0118,b0729,0.50189602375,0.491001963615,-0.193067416549,0.159883260727
b0720,b0729,0.55024600029,0.614477455616,-0.0695919245481,0.159883260727
b0721,b0729,0.511453986168,0.676982343197,-0.00708707049489,0.159883260727
b0722,b0729,0.569137990475,0.706893324852,0.0228239540011,0.159883260727
b0723,b0729,0.646833002567,0.699141442776,0.0150720700622,0.159883260727
b0724,b0729,0.679400026798,0.685708999634,0.00163962249644,0.159883260727
b0726,b0729,0.733174026012,0.69631934166,0.0122499410063,0.159883260727
b0727,b0729,0.804316997528,0.689116001129,0.00504662329331,0.159883260727
b0728,b0729,0.830744028091,0.684101998806,3.26052722812e-05,0.159883260727
b0733,b0734,0.782616019249,0.782616019249,0.0690857470036,0.189344182611
b0733,b0735,0.539458990097,0.539458990097,0.0690857470036,-0.0538128912449
b0734,b0735,0.607259988785,0.607259988785,0.136886760592,-0.0538128912449
b0736,b0737,0.508916020393,0.508916020393,-0.0636654049158,0.0483952574432
b0736,b0738,0.48878800869,0.48878800869,-0.0636654049158,0.0282672662288
b0737,b0738,0.559297978878,0.559297978878,0.00684455642477,0.0282672662288
b0738,b0739,0.560970008373,0.560970008373,0.026359025389,0.010424845852
b0750,b0751,0.473071008921,0.473071008921,-0.0446347333491,-0.00648038554937
b0384,b0753,0.483557999134,0.503840088844,-0.0124680334702,-0.00787799619138
b0453,b0753,0.482367992401,0.462085157633,-0.0542229712009,-0.00787799619138
b0757,b0759,0.465128004551,0.465128004551,-0.0181441586465,-0.0409139953554
b0758,b0759,0.523024022579,0.523024022579,0.0397518575191,-0.0409139953554
b0763,b0764,0.521686971188,0.521686971188,0.0252678394318,-0.027766989544
b0774,b0775,0.489358991385,0.489386856556,-0.107385143638,0.0725858658552
b0774,b0776,0.498744010925,0.498767644167,-0.107385143638,0.081966675818
b0775,b0776,0.562466979027,0.562471270561,-0.0436815209687,0.081966675818
b0775,b0777,0.576003015041,0.58490973711,-0.0436815209687,0.104405157268
b0776,b0777,0.619015991688,0.610109210014,-0.0184820592403,0.104405157268
b0775,b0778,0.481431007385,0.472524285316,-0.0436815209687,-0.00798033177853
b0776,b0778,0.48881700635,0.497723698616,-0.0184820592403,-0.00798033177853
b0777,b0778,0.591230988503,0.591230988503,0.075025215745,-0.00798033177853
b0781,b0782,0.460406988859,0.460407286882,-0.0106525234878,-0.0531263053417
b0782,b0783,0.599555015564,0.599555015564,0.00724932085723,0.0681195706129
b0782,b0784,0.521179974079,0.509643733501,0.00724932085723,-0.0217916723341
b0783,b0784,0.570366024971,0.581902265549,0.0795077979565,-0.0217916723341
b0782,b0785,0.498241990805,0.509778261185,0.00724932085723,-0.0216571968049
b0783,b0785,0.593572974205,0.582036793232,0.0795077979565,-0.0216571968049
b0784,b0785,0.509266972542,0.509267032146,0.00673804245889,-0.0216571968049
b0707,b0790,0.461297988892,0.461297124624,-0.0838599279523,0.0209709219635
b0794,b0795,0.542976021767,0.542976021767,0.0381650105119,-0.0193751696497
b0584,b0805,0.477739006281,0.466079384089,-0.0323493778706,-0.0257573649287
b0593,b0805,0.559710979462,0.540910899639,0.0424821078777,-0.0257573649287
b0594,b0805,0.518177986145,0.500512957573,0.002084169304,-0.0257573649287
b0595,b0805,0.479364007711,0.527488827705,0.0290600415319,-0.0257573649287
b0596,b0805,0.509449005127,0.516527831554,0.018099039793,-0.0257573649287
b0804,b0805,0.522794008255,0.522794008255,0.0243652425706,-0.0257573649287
b0809,b0810,0.673380970955,0.528104484081,0.0292738415301,-0.0253555178642
b0809,b0811,0.58766502142,0.58766502142,0.0292738415301,0.0342050418258
b0810,b0811,0.652081012726,0.652081012726,0.0936898440123,0.0342050418258
b0329,b0812,0.503084003925,0.513452589512,-0.0395307317376,0.0287971887738
b0384,b0812,0.529013991356,0.540515303612,-0.0124680334702,0.0287971887738
b0435,b0812,0.555110991001,0.524737536907,-0.0282457675785,0.0287971887738
b0485,b0812,0.460792988539,0.512616693974,-0.0403666123748,0.0287971887738
b0643,b0812,0.550033986568,0.518050372601,-0.0349329337478,0.0287971887738
b0828,b0829,0.556870996952,0.556887149811,-0.0882238075137,0.120924800634
b0829,b0830,0.596428990364,0.596428990364,-0.0283675584942,0.100610375404
b0829,b0831,0.458730012178,0.458730012178,-0.0283675584942,-0.0370885767043
b0830,b0831,0.524980008602,0.524980008602,0.0378824211657,-0.0370885767043
b0831,b0832,0.503287017345,0.503287017345,-0.0335395894945,0.0126404827461
b0833,b0834,0.476947009563,0.476947009563,-0.00247584749013,-0.0447632707655
b0405,b0835,0.469534993172,0.469534993172,-0.0352213531733,-0.0194297879934
b0850,b0851,0.458254992962,0.458254992962,-0.0462067760527,-0.0197243690491
b0854,b0855,0.485819011927,0.485819011927,-0.0174165610224,-0.0209505837411
b0861,b0862,0.475446999073,0.519064486027,0.0163865275681,-0.0215081498027
b0862,b0863,0.48302000761,0.48302000761,-0.0228753127158,-0.0182908196002
b0863,b0864,0.59814697504,0.59814697504,0.00512374285609,0.0688371136785
b0186,b0865,0.471682012081,0.483900547028,-0.0626420453191,0.0223564356565
b0384,b0865,0.503446996212,0.534074544907,-0.0124680334702,0.0223564356565
b0453,b0865,0.470477998257,0.492319583893,-0.0542229712009,0.0223564356565
b0485,b0865,0.45743599534,0.506175935268,-0.0403666123748,0.0223564356565
b0643,b0865,0.588241994381,0.511609613895,-0.0349329337478,0.0223564356565
b0767,b0865,0.456465989351,0.455458462238,-0.0910841375589,0.0223564356565
b0812,b0865,0.591383993626,0.555458128452,0.00891554914415,0.0223564356565
b0643,b0866,0.483244985342,0.483187556267,-0.0349329337478,-0.00606562383473
b0866,b0867,0.469137996435,0.469137996435,-0.0458019897342,-0.00924615375698
b0186,b0871,0.545244991779,0.509543716908,-0.0626420453191,0.0479995943606
b0325,b0871,0.512103974819,0.508704543114,-0.0634811893106,0.0479995943606
b0384,b0871,0.528792023659,0.559717714787,-0.0124680334702,0.0479995943606
b0453,b0871,0.539506018162,0.517962753773,-0.0542229712009,0.0479995943606
b0485,b0871,0.531899988651,0.531819105148,-0.0403666123748,0.0479995943606
b0581,b0871,0.516689002514,0.511372923851,-0.0608128346503,0.0479995943606
b0643,b0871,0.477551996708,0.537252783775,-0.0349329337478,0.0479995943606
b0707,b0871,0.53677302599,0.488325804472,-0.0838599279523,0.0479995943606
b0753,b0871,0.474909007549,0.505527436733,-0.0666583180428,0.0479995943606
b0767,b0871,0.458754003048,0.481101602316,-0.0910841375589,0.0479995943606
b0789,b0871,0.481043994427,0.48563605547,-0.0865496769547,0.0479995943606
b0790,b0871,0.472916007042,0.510850250721,-0.0613354928792,0.0479995943606
b0812,b0871,0.566061973572,0.581101298332,0.00891554914415,0.0479995943606
b0865,b0871,0.626623988152,0.544298052788,-0.0278876982629,0.0479995943606
b0023,b0884,0.60270601511,0.602706074715,0.00286991801113,0.0756500512362
b0886,b0887,0.563494026661,0.563494026661,0.0516219325364,-0.0123140029609
b0894,b0895,0.57093501091,0.57093501091,0.0208997391164,0.0258491355926
b0895,b0896,0.467444002628,0.467444002628,-0.00268020736985,-0.0540619343519
b0325,b0897,0.496412009001,0.464906126261,-0.0634811893106,0.00420118821785
b0329,b0897,0.502564013004,0.488856583834,-0.0395307317376,0.00420118821785
b0384,b0897,0.510834991932,0.515919268131,-0.0124680334702,0.00420118821785
b0435,b0897,0.473199993372,0.500141561031,-0.0282457675785,0.00420118821785
b0453,b0897,0.457347989082,0.47416433692,-0.0542229712009,0.00420118821785
b0643,b0897,0.454921990633,0.493454366922,-0.0349329337478,0.00420118821785
b0707,b0897,0.461932986975,0.444527387619,-0.0838599279523,0.00420118821785
b0812,b0897,0.537998974323,0.537302851677,0.00891554914415,0.00420118821785
b0865,b0897,0.487450987101,0.500499606133,-0.0278876982629,0.00420118821785
b0871,b0897,0.584127008915,0.529330909252,0.000943610502873,0.00420118821785
b0734,b0903,0.459235996008,0.45923602581,0.136886760592,-0.201836869121
b0903,b0904,0.457841992378,0.495039045811,-0.0248018875718,-0.00434520840645
b0907,b0908,0.533403992653,0.533403992653,0.00781496893615,0.00140291976277
b0169,b0911,0.48397898674,0.48397898674,-0.0305394157767,-0.00966771226376
b0914,b0915,0.454131990671,0.454131990671,-0.0813188105822,0.011264658533
b0922,b0923,0.478074014187,0.478074014187,-0.0366012193263,-0.00951089337468
b0926,b0927,0.539494991302,0.539494991302,0.00643905531615,0.00886981841177
b0930,b0931,0.454878002405,0.454878002405,-0.0336481146514,-0.0356600247324
b0032,b0945,0.516358017921,0.512736558914,-0.0160659980029,0.00461646635085
b0336,b0945,0.522413015366,0.526034533978,-0.00276805390604,0.00461646635085
b0337,b0945,0.472490012646,0.497959166765,-0.0308434460312,0.00461646635085
b0950,b0951,0.477681994438,0.477681994438,-0.00740699283779,-0.0390971377492
b0880,b0953,0.491248995066,0.491248965263,-0.0144531549886,-0.0184840001166
b0972,b0973,0.523000001907,0.523000001907,-0.00423600897193,0.00304988026619
b0972,b0974,0.531574010849,0.525741755962,-0.00423600897193,0.00579163059592
b0973,b0974,0.534000992775,0.539833188057,0.00985547807068,0.00579163059592
b0972,b0975,0.482066005468,0.487898260355,-0.00423600897193,-0.0320518873632
b0973,b0975,0.507821977139,0.501989722252,0.00985547807068,-0.0320518873632
b0974,b0975,0.529286026955,0.529286026955,0.0371517539024,-0.0320518873632
b0975,b0976,0.511976003647,0.511975944042,-0.0104304263368,-0.00177971029188
b0975,b0977,0.461439013481,0.461438983679,-0.0104304263368,-0.0523167066276
b0978,b0979,0.571743011475,0.571743011475,0.0170309245586,0.0305259302258
b0978,b0980,0.50123500824,0.50123500824,0.0170309245586,-0.0399820953608
b0979,b0980,0.471673995256,0.471673965454,-0.0125300614163,-0.0399820953608
b0485,b1000,0.532244980335,0.499943375587,-0.0403666123748,0.0161238647997
b0643,b1000,0.454149991274,0.505377054214,-0.0349329337478,0.0161238647997
b0812,b1000,0.527010023594,0.549225568771,0.00891554914415,0.0161238647997
b0865,b1000,0.474236011505,0.512422323227,-0.0278876982629,0.0161238647997
b0871,b1000,0.483660012484,0.541253626347,0.000943610502873,0.0161238647997
b0999,b1000,0.57010102272,0.490603357553,-0.0497066304088,0.0161238647997
b0643,b1002,0.465281009674,0.481860518456,-0.0349329337478,-0.00739267468452
b0880,b1002,0.518980026245,0.502340316772,-0.0144531549886,-0.00739267468452
b0325,b1003,0.50117200613,0.505817830563,-0.0634811893106,0.0451128706336
b0329,b1003,0.514512002468,0.529768288136,-0.0395307317376,0.0451128706336
b0384,b1003,0.556110978127,0.556830942631,-0.0124680334702,0.0451128706336
b0435,b1003,0.555189013481,0.541053235531,-0.0282457675785,0.0451128706336
